urlDetail,houseType,housePic,agentPic,agentPeople,agentCompany,price,location,bed,bathroom,carpark,agentCompanyPic
https://www.realestate.com.au/property-apartment-vic-southbank-419532098,apartment,https://i2.au.reastatic.net/640x480/6dc3b191c01c9b7742e9b8981d0ed0b4622b8221d71cf72decdfd78bdc75e853/main.jpg,https://i4.au.reastatic.net/120x160/e6063b720160c5e5378d6356c306c60a929dabd534f82465c69d081242462c28/main.jpg,Danielle Crumblehulme,Ray White - South Melbourne  ,450,"2104/46-50 Haig Street, Southbank, Vic 3006",1,1,1,https://i1.au.reastatic.net/agencylogo/DVAURA/12/20170501084603.gif
https://www.realestate.com.au/property-apartment-vic-st+kilda-423799314,apartment,https://i2.au.reastatic.net/640x480/c537b034fea8ae24a51b07b224bc1c65137c2bd89fee87acc110ce01962c339c/main.jpg,https://i1.au.reastatic.net/120x160/daf3e8446ccce9fddeb30572739ece6fbeffadeecc40edaf5501bc0b9b785cfb/main.jpg,Artem Chereshkov,McGrath - St Kilda,410,"38/11 Marine Parade, St Kilda, Vic 3182",1,1,1,https://i1.au.reastatic.net/agencylogo/IANEEH/12/20151214221859.gif
https://www.realestate.com.au/property-apartment-vic-st+kilda-423799294,apartment,https://i2.au.reastatic.net/640x480/3d7beda1cc9165a90d9346c9bbf7c6efcbefbfadf312f386aed592ec3590b708/main.jpg,https://i1.au.reastatic.net/120x160/daf3e8446ccce9fddeb30572739ece6fbeffadeecc40edaf5501bc0b9b785cfb/main.jpg,Artem Chereshkov,McGrath - St Kilda,400,"13/76-80 Grey Street, St Kilda, Vic 3182",2,1,1,https://i1.au.reastatic.net/agencylogo/IANEEH/12/20151214221859.gif
https://www.realestate.com.au/property-apartment-vic-st+kilda-423799282,apartment,https://i3.au.reastatic.net/640x480/6ec04a9970d7f3915fd06341fde5ae431d814e8696b575267c1fcb415b36eb40/main.jpg,https://i1.au.reastatic.net/120x160/daf3e8446ccce9fddeb30572739ece6fbeffadeecc40edaf5501bc0b9b785cfb/main.jpg,Artem Chereshkov,McGrath - St Kilda,330,"6/6 Wimmera Place, St Kilda, Vic 3182",1,1,1,https://i1.au.reastatic.net/agencylogo/IANEEH/12/20151214221859.gif
https://www.realestate.com.au/property-apartment-vic-north+melbourne-420961910,apartment,https://i4.au.reastatic.net/640x480/d5ccbfcbf4c2bd203697d11c9d98cf781a0cd78bcba09db1c74f482bfee6a12d/main.jpg,https://i2.au.reastatic.net/120x160/67be508b5e1408efa2fcd4021c69b369729414ece72316ed5b1e0af064f0caca/main.jpg,Nicholas Johan,Melbourne Real Estate - South Yarra  ,520,"606/33 Racecourse Road, North Melbourne, Vic 3051",2,1,1,https://i3.au.reastatic.net/agencylogo/MFGSOU/12/20160824093945.gif
https://www.realestate.com.au/property-apartment-vic-st+kilda-423576358,apartment,https://i4.au.reastatic.net/640x480/96408aef0c53dfcb55beffc55a99a982adf551d2b69802df98bf839aa024ce5e/main.jpg,https://i3.au.reastatic.net/120x160/3fab1a5c59e47a17ec40119abfccd3e360a4d44694d8b5d2547d38b7b10040d9/main.jpg,Brooke Boshuizen,RT Edgar - Caulfield,410,"9/25 Charnwood Road, St Kilda, Vic 3182",1,1,1,https://i3.au.reastatic.net/agencylogo/LAHSFW/12/20170802110838.gif
https://www.realestate.com.au/property-apartment-vic-st+kilda-423798250,apartment,https://i1.au.reastatic.net/640x480/d4bd72cc81ae7bf3c3f8d38eb5044f842f17e2f83971ebc099f0bb27cb7d7a95/main.jpg,https://i3.au.reastatic.net/120x160/aa51fd1f9884c77149fc2aa54c16e3b2b92fcbbd33c587b20bcdf1042ff7e4e7/main.jpg,Lauren Allingham,Mayfair Property Management & Protection - BRUNSWICK,630,"1/25 Octavia Street, St Kilda, Vic 3182",2,2,1,https://i4.au.reastatic.net/agencylogo/FCXPKG/12/20170406133150.gif
https://www.realestate.com.au/property-house-vic-prahran-423797086,house,https://i1.au.reastatic.net/640x480/442a5933404fe3f66a14f79935a670b522413eef4cf536b58361136cff705c78/main.jpg,https://i2.au.reastatic.net/120x160/f774f92beafcdf4c0d34bc2ca9b81f5669721977c2a818ca3a7646a3a9423e95/main.jpg,Rachel Van Kuyl,Biggin & Scott - Prahran,550,"37 Earl Street, Prahran, Vic 3181",2,1,,https://i4.au.reastatic.net/agencylogo/XBSPRA/12/20180128211347.gif
https://www.realestate.com.au/property-apartment-vic-prahran-423796490,apartment,https://i3.au.reastatic.net/640x480/6ff974e9b5955f4ba0737de9e041cca82e71cd038a96219026f1cbf324219884/main.jpg,https://i1.au.reastatic.net/120x160/7eb0f710c24774b2cd1b8c8db7cb25668fc42e3b426d2c1cfaa6d3a4bc999e84/main.jpg,Mike Drover,Melbourne Real Estate - South Yarra  ,475,"105/25 Clifton Street, Prahran, Vic 3181",2,1,,https://i3.au.reastatic.net/agencylogo/MFGSOU/12/20160824093945.gif
https://www.realestate.com.au/property-apartment-vic-docklands-423796294,apartment,https://i3.au.reastatic.net/640x480/4d1d150625ff5dc7c4b38918530c2b9af4996569461f7b0c902028d80d736e10/main.jpg,https://i4.au.reastatic.net/120x160/8db0d35f1c7810d70af833d7df5b169a9899b750dd1291e623f2f469ffd4b284/main.jpg,Adam Diamond,Barry Plant - Docklands,520,"1311/6-22 Pearl River Road, Docklands, Vic 3008",1,1,1,https://i2.au.reastatic.net/agencylogo/XBPDOC/12/20170405113857.gif
https://www.realestate.com.au/property-apartment-vic-richmond-423795950,apartment,,https://i3.au.reastatic.net/120x160/fc595fd8ef80aba5a9582ddecac74b088eee211dcb34aed8e76488f8e2d50b83/main.jpg,Todd George,hockingstuart  - Richmond,420,"303C/30 Burnley Street, Richmond, Vic 3121",1,1,1,https://i1.au.reastatic.net/agencylogo/XHSRIA/12/20170523145737.gif
https://www.realestate.com.au/property-apartment-vic-richmond-423795894,apartment,,https://i1.au.reastatic.net/120x160/3723ce0c99c7d01f2bbd00f7f158c8743fcea5b05f3a42c2eb0306686c1dc1ba/main.jpg,Jason Tan,hockingstuart - South Yarra ,,"104/339 Burnley Street, Richmond, Vic 3121",2,2,1,https://i4.au.reastatic.net/agencylogo/XHSSOU/12/20171109160845.gif
https://www.realestate.com.au/property-apartment-vic-south+yarra-423795358,apartment,https://i3.au.reastatic.net/640x480/5c0a75d8e27b7b8c72f0cb947fd2b982c8b1248094029fdff45e61cbf356ca87/main.jpg,https://i1.au.reastatic.net/120x160/83a111ab3293f65e7dda41c0478e2a1a723cb2489da91180aa1ffc807964114b/main.jpg,Ginni Sidhu,Williams Batters - South Yarra,400,"3/14 Tivoli Place, South Yarra, Vic 3141",2,1,1,https://i2.au.reastatic.net/agencylogo/WILSOU/12/20170131165428.gif
https://www.realestate.com.au/property-apartment-vic-southbank-423794662,apartment,https://i3.au.reastatic.net/640x480/cc34db2ff860a05eea8816d42458225f38f6403f0c2d68ed18566d42ba224bdd/main.jpg,https://i1.au.reastatic.net/120x160/77daeaf337a23e8d7b2cbf07883bab00987569e856e436679d7f59099c02c1af/main.jpg,Stefan Joannides,hockingstuart - (Albert Park) Pty Ltd,730,"2003/45 Haig Street, Southbank, Vic 3006",2,2,1,https://i2.au.reastatic.net/agencylogo/XHSALB/12/20170712134202.gif
https://www.realestate.com.au/property-apartment-vic-st+kilda-423794434,apartment,https://i3.au.reastatic.net/640x480/5c46e28048196867e4bcd031df83bb5a1726bf0c54b6779dd0a3302df9a3c063/main.jpg,https://i1.au.reastatic.net/120x160/76d0d033bfca8ecd2623439828dd077f9e33ace92a896583e4c62b5c85f08b32/main.jpg,Damien Brumby,Pride Real Estate - St Kilda,370,"5/4 Irwell Street, St Kilda, Vic 3182",1,1,,https://i2.au.reastatic.net/agencylogo/ZYPITU/12/20170919164831.gif
https://www.realestate.com.au/property-apartment-vic-prahran-423794198,apartment,https://i3.au.reastatic.net/640x480/6c42fc146bbf285837cc6eced303436d58a3ba28be16aff72df0c3ce4968c410/main.jpg,https://i3.au.reastatic.net/120x160/df19b87714ea8acdb802286b5f1534455f51342f1c96c1e6ef134c946ef69c9f/main.jpg,Donna Talbot.,"hockingstuart - Armadale, Prahran, Malvern  ",410.00,"6/171 Greville Street, Prahran, Vic 3181",1,1,,https://i2.au.reastatic.net/agencylogo/XHSARA/12/20170823164553.gif
https://www.realestate.com.au/property-apartment-vic-prahran-423794018,apartment,https://i1.au.reastatic.net/640x480/235fecd00d8b72c79231e0c65f2b58c5f6ea2142a0a93288c6c2bc2a8429cf41/main.jpg,https://i2.au.reastatic.net/120x160/fd0a7b4455af8842ac6d69a7a60689d939183d418202bfe9ec5788862c19e851/main.jpg,Monique Szabados,Metropole Properties Melbourne  - BRIGHTON,430,"13/6 Karbarook Avenue, Prahran, Vic 3181",2,1,1,https://i4.au.reastatic.net/agencylogo/MEUBRI/12/20100630111828.gif
https://www.realestate.com.au/property-apartment-vic-southbank-423793558,apartment,https://i4.au.reastatic.net/640x480/a8aceec06f8ed4e2d9cd846ab4e0a83bd69659e25eb35d10c69101712328fa01/main.jpg,https://i1.au.reastatic.net/120x160/e6063b720160c5e5378d6356c306c60a929dabd534f82465c69d081242462c28/main.jpg,Danielle Crumblehulme,Ray White - South Melbourne  ,600,"197/100 Kavanagh St, Southbank, Vic 3006",2,2,1,https://i3.au.reastatic.net/agencylogo/DVAURA/12/20170501084603.gif
https://www.realestate.com.au/property-unit-vic-docklands-423793546,unit,https://i2.au.reastatic.net/640x480/bb4a701fccb45ff9267cee18efd0f3ae0f04d22ed8dbca7e188986b0722a4f19/main.jpg,https://i1.au.reastatic.net/120x160/e6063b720160c5e5378d6356c306c60a929dabd534f82465c69d081242462c28/main.jpg,Danielle Crumblehulme,Ray White - South Melbourne  ,440,"303S/889 Collins St, Docklands, Vic 3008",1,1,,https://i3.au.reastatic.net/agencylogo/DVAURA/12/20170501084603.gif
https://www.realestate.com.au/property-house-vic-northcote-418196418,house,https://i3.au.reastatic.net/640x480/587c97134c205b88c7ea82af6fd6bcaacd0bd068bf51e7d11fa0cda38b1590e7/main.jpg,https://i2.au.reastatic.net/120x160/fa7c36f963181d0fed5c72f135d7ced0d86e4cb219949c75a3b11f140478cea4/main.jpg,Pete Larkis,rRent Property Management - KEW,450,"142 High Street, Northcote, Vic 3070",2,1,1,https://i2.au.reastatic.net/agencylogo/RAHSOU/12/20170920081608.gif
https://www.realestate.com.au/property-house-vic-south+melbourne-423792870,house,https://i4.au.reastatic.net/640x480/ef18fc992e8b0023ef4fdcf7e606342a1a059686c3c580a4223c0a86b508617f/main.jpg,https://i3.au.reastatic.net/120x160/209111360ca15c7b5754260b97929312eae1bae39d4ded96e3703dab6db800ee/main.jpg,Carlo Russo,Greg Hocking Holdsworth - Albert Park,575,"69 Nelson Road, South Melbourne, Vic 3205",2,1,,https://i3.au.reastatic.net/agencylogo/WIDMVL/12/20171201094110.gif
https://www.realestate.com.au/property-apartment-vic-richmond-423792846,apartment,https://i1.au.reastatic.net/640x480/bca722309259dc00ec4692f9f94163034176fdf5aa05fefa7a90c65cb197b141/main.jpg,https://i4.au.reastatic.net/120x160/f46146dbbdc5eaeeeca1ab696725000bc0a1bdce2017ff3df591270f6641dd48/main.jpg,Jessica Blair,Jellis Craig - Richmond,350,"12/47 Davison Street, Richmond, Vic 3121",1,1,1,https://i4.au.reastatic.net/agencylogo/XFGDKV/12/20150610120844.gif
https://www.realestate.com.au/property-house-vic-richmond-423792790,house,https://i2.au.reastatic.net/640x480/a560ac849f33687c82137116e55ade89a9ed05334ba4df427d67a322129b5f73/main.jpg,https://i4.au.reastatic.net/120x160/53586a07c7eba6a85cecd8b64c9ac6b38a9e989c5c9c03d2ae4038f79dc68154/main.jpg,Jenn Durling,Biggin & Scott - Richmond,"1,000","27 Charlotte Street, Richmond, Vic 3121",4,2,,https://i1.au.reastatic.net/agencylogo/XBSRIC/12/20180128211600.gif
https://www.realestate.com.au/property-house-vic-richmond-423792718,house,https://i1.au.reastatic.net/640x480/c6266966e3b2c39afe6b6f81e8c13afc97afe25e9daff9feba3a4dcbd94b377d/main.jpg,https://i4.au.reastatic.net/120x160/53586a07c7eba6a85cecd8b64c9ac6b38a9e989c5c9c03d2ae4038f79dc68154/main.jpg,Jenn Durling,Biggin & Scott - Richmond,"1,150","65 Botherambo Street, Richmond, Vic 3121",3,2,1,https://i1.au.reastatic.net/agencylogo/XBSRIC/12/20180128211600.gif
https://www.realestate.com.au/property-house-vic-northcote-423792454,house,https://i4.au.reastatic.net/640x480/fb42609c5dbbea688f267a0a2fa19c9317d5e06612bd24193a4fb9ff323a230a/main.jpg,https://i1.au.reastatic.net/120x160/154c792b06e1ff2763172d339da63966a0978a23bfc55ad63377e778296fae3d/main.jpg,Cecilia Johansson,Harrington Earl - Clifton Hill,590,"32 Jessie Street, Northcote, Vic 3070",2,1,,https://i3.au.reastatic.net/agencylogo/HBICLI/12/20160622154235.gif
https://www.realestate.com.au/property-apartment-vic-abbotsford-423792002,apartment,https://i2.au.reastatic.net/640x480/d0c887df39e40dd67922856093d1e3f8cba291c4f5236efc0b0e2ed8ed98d399/main.jpg,https://i4.au.reastatic.net/120x160/2e1187f74a8ab1833bc218bb7d54447138925d5bb5996a09d1050c569486c37a/main.jpg,Sarah Cardamone,Biggin & Scott - Richmond,360,"514/11 Flockhart Street, Abbotsford, Vic 3067",1,1,,https://i1.au.reastatic.net/agencylogo/XBSRIC/12/20180128211600.gif
https://www.realestate.com.au/property-studio-vic-east+melbourne-423474970,studio,https://i2.au.reastatic.net/640x480/645a7d30e1a2abc12b17baadf595ab2d6bd3c5126057fdff78620ca9713ce32e/main.jpg,,,Dingle Partners - Melbourne,380,"G06/279 Wellington Parade South, East Melbourne, Vic 3002",1,,,https://i1.au.reastatic.net/agencylogo/DIAMEL/12/20170404104619.gif
https://www.realestate.com.au/property-house-vic-richmond-423791574,house,https://i3.au.reastatic.net/640x480/d448013ecf3076b2c74bec3239500f0d2b9bd464b1e62fe4a45fff96da409145/main.jpg,https://i2.au.reastatic.net/120x160/d45c8076f51daa9881440f56a3f087886be9976513455531aa14d31b4f575024/main.jpg,Julia Penna,Jellis Craig - Richmond,980,"1 King Street, Richmond, Vic 3121",3,2,1,https://i4.au.reastatic.net/agencylogo/XFGDKV/12/20150610120844.gif
https://www.realestate.com.au/property-apartment-vic-south+melbourne-423791350,apartment,https://i4.au.reastatic.net/640x480/6d8df8597e85d7707a95d00c394d1a6f3f06fc33c580b87c556ff916f0e9a536/main.jpg,https://i2.au.reastatic.net/120x160/11525fe66d716537aac207516f269c3cb4c08b6359886c9dcc5d81db84f5c0d1/main.jpg,Kirsten Braiuka,Wood Property Partners,395,"207/244 Dorcas Street, South Melbourne, Vic 3205",1,1,,https://i3.au.reastatic.net/agencylogo/MQIITW/12/20180430121118.gif
https://www.realestate.com.au/property-apartment-vic-richmond-423791318,apartment,https://i3.au.reastatic.net/640x480/d20b3ce0f448b54a71d2d983763ee3daeb0665988d2d5edf51b1f5e9bc360a67/main.jpg,https://i4.au.reastatic.net/120x160/53586a07c7eba6a85cecd8b64c9ac6b38a9e989c5c9c03d2ae4038f79dc68154/main.jpg,Jenn Durling,Biggin & Scott - Richmond,480,"11/71a Tanner Street, Richmond, Vic 3121",1,1,1,https://i1.au.reastatic.net/agencylogo/XBSRIC/12/20180128211600.gif
https://www.realestate.com.au/property-apartment-vic-south+yarra-417270422,apartment,,https://i4.au.reastatic.net/120x160/6dfcf4c1947c83bcbe5f6096bd4926c5a7b51e4bd9389d313f3a978c357d6996/main.jpg,Neesh Property,Neesh Property - FOOTSCRAY,499.00,"15/55 Darling Street, South Yarra, Vic 3141",2,1,,https://i1.au.reastatic.net/agencylogo/QIYTYZ/12/20180404102328.gif
https://www.realestate.com.au/property-apartment-vic-st+kilda-423779058,apartment,,https://i4.au.reastatic.net/120x160/1c8130de9ed97925f0c05c7881c024b7a3f05af9638518e9c259a786e21bfc0c/main.jpg,Hayley Zovic,Knight Frank - MELBOURNE,400,"302/109 Inkerman Street, St Kilda, Vic 3182",1,1,1,https://i1.au.reastatic.net/agencylogo/KNNMEL/12/20130731095450.gif
https://www.realestate.com.au/property-apartment-vic-fitzroy+north-423790818,apartment,https://i2.au.reastatic.net/640x480/8b5be7184b8c98203507ff9a1d3e161c9c251a24dc596530e1cca6654a051f42/main.jpg,https://i1.au.reastatic.net/120x160/6a7efe68ba6f19ad0ae86fa66e35adf92d7b1c7189560d9f1044b0ed96783a80/main.jpg,David Chung,Jellis Craig Inner North Property Management -     ,550,"34/140 Queens Parade, Fitzroy North, Vic 3068",2,1,1,https://i1.au.reastatic.net/agencylogo/XHSBRU/12/20160928130651.gif
https://www.realestate.com.au/property-house-vic-prahran-423790678,house,https://i3.au.reastatic.net/640x480/a8d066bc98ba7bba34401358dd857921322c159a912fab7254ba1c9f05a4e17d/main.jpg,https://i4.au.reastatic.net/120x160/895b7957ef215af62cc954bf9328178fcf3e068e1e0e26cebc693fef8f01bc9e/main.jpg,Alex Noutsos,Jellis Craig & Company Pty Ltd,540,"28 Westbourne Street, Prahran, Vic 3181",2,1,,https://i2.au.reastatic.net/agencylogo/JELGLE/12/20150610121524.gif
https://www.realestate.com.au/property-house-vic-prahran-423514306,house,https://i2.au.reastatic.net/640x480/b5855ab820287d792663881aaaa86639bcdd72cb8241d9344700210656e8ba0c/main.jpg,https://i1.au.reastatic.net/120x160/3f382a8364f92c9df2ba98f8b40076ea6d484a4f202ebf0646939dbee072ef63/main.jpg,Priscilla Tiley.,"hockingstuart - Armadale, Prahran, Malvern  ",950,"1/15 Lewisham Road, Prahran, Vic 3181",3,2,2,https://i1.au.reastatic.net/agencylogo/XHSARA/12/20170823164553.gif
https://www.realestate.com.au/property-house-vic-prahran-423450378,house,https://i2.au.reastatic.net/640x480/459af0257c58bc2995a06e371f581bfbdee0cd43d8f0b5d5de8cd2151c859977/main.jpg,https://i1.au.reastatic.net/120x160/3f382a8364f92c9df2ba98f8b40076ea6d484a4f202ebf0646939dbee072ef63/main.jpg,Priscilla Tiley.,"hockingstuart - Armadale, Prahran, Malvern  ",675.00,"28 Bowen Street, Prahran, Vic 3181",2,1,,https://i1.au.reastatic.net/agencylogo/XHSARA/12/20170823164553.gif
https://www.realestate.com.au/property-apartment-vic-south+yarra-423789394,apartment,https://i4.au.reastatic.net/640x480/4ede9fdc8afc7f2a57b13a40567c3373d97691889faedabcaa2b4d354eaa3639/main.jpg,https://i1.au.reastatic.net/120x160/254e9133673de250db7b8f66013244cec41924dadb6947e737329999625cafcb/main.jpg,Courtney Lancaster,LITTLE Real Estate  - SOUTH YARRA,400,"16/77 River Street, South Yarra, Vic 3141",1,1,1,https://i3.au.reastatic.net/agencylogo/RUPOAK/12/20151201162751.gif
https://www.realestate.com.au/property-apartment-vic-south+yarra-423789358,apartment,https://i2.au.reastatic.net/640x480/9d62635d39a8bcb93ef4806019d44e8c187d7e4f6d768c5c56a70e6103c4ad3e/main.jpg,https://i1.au.reastatic.net/120x160/254e9133673de250db7b8f66013244cec41924dadb6947e737329999625cafcb/main.jpg,Courtney Lancaster,LITTLE Real Estate  - SOUTH YARRA,430,"9/38A Kensington Road, South Yarra, Vic 3141",2,1,1,https://i3.au.reastatic.net/agencylogo/RUPOAK/12/20151201162751.gif
https://www.realestate.com.au/property-townhouse-vic-south+yarra-423789314,townhouse,https://i3.au.reastatic.net/640x480/74cb2843cb08025dd39fade4b274f0e4c22931c32343b60d48dc83aecdd7ccb9/main.jpg,https://i3.au.reastatic.net/120x160/3723ce0c99c7d01f2bbd00f7f158c8743fcea5b05f3a42c2eb0306686c1dc1ba/main.jpg,Jason Tan,hockingstuart - South Yarra ,,"2 Macfarlan Lane, South Yarra, Vic 3141",3,2,2,https://i2.au.reastatic.net/agencylogo/XHSSOU/12/20171109160845.gif
https://www.realestate.com.au/property-apartment-vic-abbotsford-423454882,apartment,https://i1.au.reastatic.net/640x480/d073d6f3be0341f9de9cdfa88d70bb87bf2968f59ae1d72aa609cb8b0384ab11/main.jpg,,,Dingle Partners - Melbourne,685,"302/10-14 Trennery Crescent, Abbotsford, Vic 3067",2,1,1,https://i4.au.reastatic.net/agencylogo/DIAMEL/12/20170404104619.gif
https://www.realestate.com.au/property-apartment-vic-east+melbourne-423502238,apartment,https://i2.au.reastatic.net/640x480/f6f7663b6a2506f9c3befd73cc84ecc966eb6f7aaf9976c24ba548cfb3f5753f/main.jpg,,,Dingle Partners - Melbourne,970,"202/150 Clarendon Street, East Melbourne, Vic 3002",1,2,1,https://i4.au.reastatic.net/agencylogo/DIAMEL/12/20170404104619.gif
https://www.realestate.com.au/property-apartment-vic-south+yarra-423473658,apartment,https://i1.au.reastatic.net/640x480/53a8ba3af80e5ded75b6b8b387e3848d3842ca1153790980a39288c52e55405e/main.jpg,,,Dingle Partners - Melbourne,380,"6/30 Davis Avenue, South Yarra, Vic 3141",1,1,,https://i4.au.reastatic.net/agencylogo/DIAMEL/12/20170404104619.gif
https://www.realestate.com.au/property-apartment-vic-richmond-423605070,apartment,https://i2.au.reastatic.net/640x480/41938dec0c46d65a8ae3a2caa977d964a64cec70111500f75e3dbe98821091ac/main.jpg,,,Dingle Partners - Melbourne,500,"11/12-16 Howard Street, Richmond, Vic 3121",1,1,1,https://i4.au.reastatic.net/agencylogo/DIAMEL/12/20170404104619.gif
https://www.realestate.com.au/property-apartment-vic-south+yarra-423579998,apartment,https://i1.au.reastatic.net/640x480/214984360f2eedb6362dc2a88a49ac193fee7e75865bdd9e6bc770f45d481363/main.jpg,,,Dingle Partners - Melbourne,520,"4/34-36 Claremont Street, South Yarra, Vic 3141",2,1,1,https://i4.au.reastatic.net/agencylogo/DIAMEL/12/20170404104619.gif
https://www.realestate.com.au/property-apartment-vic-fitzroy-423658010,apartment,https://i3.au.reastatic.net/640x480/255073566f1a6b4b639f924da3339432497b0b8aa4083f53d533f573f34a88ef/main.jpg,,,Dingle Partners - Melbourne,530,"601/69 Victoria Street, Fitzroy, Vic 3065",2,1,1,https://i4.au.reastatic.net/agencylogo/DIAMEL/12/20170404104619.gif
https://www.realestate.com.au/property-apartment-vic-south+yarra-423683138,apartment,https://i1.au.reastatic.net/640x480/5f2dbd2ffc1464f8357c98dd3d932ce758610dc15a88d92836edf11b53c2166a/main.jpg,https://i4.au.reastatic.net/120x160/6cfa12f685ba92887ee0116d790b8558583895c65da498afa24c7b454c5796c8/main.jpg,Bill Panagiotopoulos,Apartment Stays Melbourne,575,"12/35 Darling Street, South Yarra, Vic 3141",1,,,https://i4.au.reastatic.net/agencylogo/YHODEN/12/20170131210347.gif
https://www.realestate.com.au/property-apartment-vic-st+kilda-423683034,apartment,https://i2.au.reastatic.net/640x480/60dcc8fbdef2d0c06b05794909eff483419f077f5072f13872858fbf76d0da9d/main.jpg,https://i4.au.reastatic.net/120x160/be42fa4323475c882ac02f5f3a86d6c6635cb642523826004acf5f531fe94212/main.jpg,Ben Mitchell,hockingstuart - St Kilda,600,"308/173 Barkly Street, St Kilda, Vic 3182",2,1,1,https://i1.au.reastatic.net/agencylogo/XHSSTA/12/20170828154102.gif
https://www.realestate.com.au/property-apartment-vic-richmond-415757871,apartment,https://i2.au.reastatic.net/640x480/c17fe6b1f6523edda541022cd0ff39890bbec12edb300bc6ff50976860366dc3/main.jpg,https://i4.au.reastatic.net/120x160/bd32909278b8b16ab09422e195e3ecce68fe3d03787880eec7691d8f2e76ba3c/main.jpg,Charlotte Leech,Biggin & Scott - Richmond,300,"17/81 Edinburgh Street, Richmond, Vic 3121",1,1,1,https://i1.au.reastatic.net/agencylogo/XBSRIC/12/20180128211600.gif
https://www.realestate.com.au/property-apartment-vic-st+kilda-423681462,apartment,https://i2.au.reastatic.net/640x480/8772a4e253c0622da858cb105decc67282692e0bca8f952fe6a6a9f446c4f315/main.jpg,https://i1.au.reastatic.net/120x160/bc42ff5524a2df03b8373ba92f6da501c1b86e75c5d371a404f790b77e90662b/main.jpg,Nina Mehegan,Home AU Real Estate Melbourne,450,"6/3 Herbert Street, St Kilda, Vic 3182",1,1,,https://i1.au.reastatic.net/agencylogo/FMCAKG/12/20170608111000.gif
https://www.realestate.com.au/property-apartment-vic-southbank-423680818,apartment,https://i3.au.reastatic.net/640x480/be522e53da5a97894cf3c88a970d56f916e93dcef0473d040fd21b52fcc67645/main.jpg,https://i2.au.reastatic.net/120x160/1eb477fa439488d1f3b1cf8f486c84aa7bef8d024f146bd98cc7ae75ab578618/main.jpg,Kim McInnes,RT Edgar - Albert Park,815,"3605/35 Queensbridge Street, Southbank, Vic 3006",2,2,1,https://i2.au.reastatic.net/agencylogo/XWPALB/12/20170802112528.gif
https://www.realestate.com.au/property-apartment-vic-north+melbourne-423678986,apartment,,https://i2.au.reastatic.net/120x160/421560718d369aa74097b2d01b61016fcb2b8988ac33f06155d1bd0772845ffb/main.jpg,Suzie Inglis,hockingstuart - MELBOURNE,395,"108 Munster Terrace, North Melbourne, Vic 3051",1,1,,https://i1.au.reastatic.net/agencylogo/YLAVUU/12/20170523103243.gif
https://www.realestate.com.au/property-apartment-vic-east+melbourne-423678890,apartment,,https://i2.au.reastatic.net/120x160/0f97a3fa839bec972ec77e3e70a1563bf156cbf789f441e694ca70cdbe20aa57/main.jpg,Sarah Holder,Biggin & Scott - Richmond,385,"7/53 Powlett Street, East Melbourne, Vic 3002",1,1,1,https://i3.au.reastatic.net/agencylogo/XBSRIC/12/20180128211600.gif
https://www.realestate.com.au/property-apartment-vic-southbank-423678838,apartment,https://i4.au.reastatic.net/640x480/336a265427da0358bc52e7a923448a9ec5d5da1babb523f0f8817979895231b6/main.jpg,https://i3.au.reastatic.net/120x160/e6063b720160c5e5378d6356c306c60a929dabd534f82465c69d081242462c28/main.jpg,Danielle Crumblehulme,Ray White - South Melbourne  ,580,"1408/105 Clarendon Street, Southbank, Vic 3006",2,2,,https://i3.au.reastatic.net/agencylogo/DVAURA/12/20170501084603.gif
https://www.realestate.com.au/property-apartment-vic-prahran-423406982,apartment,https://i1.au.reastatic.net/640x480/ce3326910fdde1dc526351b0b9c77d4978520cfa1c1f20cd363459b48b94df02/main.jpg,https://i4.au.reastatic.net/120x160/c278911342aed86df957d1e878e6bf96c6adf6a7744cc883a134540666449ae6/main.jpg,Marcel Dybner,Besser & Co. Estate Agents - St Kilda East,650,"413/85-87 High Street, Prahran, Vic 3181",2,2,2,https://i4.au.reastatic.net/agencylogo/RLDYPL/12/20170227180747.gif
https://www.realestate.com.au/property-apartment-vic-prahran-423457522,apartment,https://i1.au.reastatic.net/640x480/e7d99f0e69b4eb64699f8ff399acdb6fa0bc07faac2dd18b3deeec6f91a0debd/main.jpg,https://i4.au.reastatic.net/120x160/c278911342aed86df957d1e878e6bf96c6adf6a7744cc883a134540666449ae6/main.jpg,Marcel Dybner,Besser & Co. Estate Agents - St Kilda East,500,"2/K3 High Street, Prahran, Vic 3181",2,1,1,https://i4.au.reastatic.net/agencylogo/RLDYPL/12/20170227180747.gif
https://www.realestate.com.au/property-apartment-vic-west+melbourne-423678606,apartment,https://i4.au.reastatic.net/640x480/afbc67f7a6794dccbf275b3e898cc403236d74d0402aa428f3cd27c5e1ad6952/main.jpg,https://i4.au.reastatic.net/120x160/df1db868b17a87e212dc403537496abe877b43b1304dfc8e8f5769ec88c0546c/main.jpg,David Quattrocchi,Jellis Craig Inner North Property Management -     ,580,"5/51 Stawell  Street, West Melbourne, Vic 3003",2,2,1,https://i3.au.reastatic.net/agencylogo/XHSBRU/12/20160928130651.gif
