urlDetail,houseType,housePic,agentPic,agentPeople,agentCompany,price,location,bed,bathroom
https://www.domain.com.au/3-16-eildon-road-st-kilda-vic-3182-12131409,Apartment,https://rimh2.domainstatic.com.au/ZlwSSphHxzJk9v_XoG5c8Tw846s=/660x440/filters:format(jpeg):quality(80)/12131409_1_1_180516_062006-w800-h583,https://rimh2.domainstatic.com.au/D3G4Y8poQE16JeYlq8jXlOQjoWU=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/122/contact_1308410.JPG?mod=180517-042003,Joanne May,Beller Residential,575,"3/16 Eildon Road,ST KILDA,VIC,3182",3,1
https://www.domain.com.au/11-richmond-terrace-richmond-vic-3121-12132646,House,https://rimh2.domainstatic.com.au/xAwziwcVFC1NGPr3pmsLr0BUh6U=/660x440/filters:format(jpeg):quality(80)/12132646_1_pi_180420_020153-w1920-h1280,https://rimh2.domainstatic.com.au/6HyRDrHnao4iVBWnBpWsb8Bwz1A=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3355/contact_1343707.jpeg?mod=180517-152730,Courtney Sullivan,Biggin \u0026 Scott Richmond,550,"11 Richmond Terrace,RICHMOND,VIC,3121",2,1
https://www.domain.com.au/e301-5-greeves-street-st-kilda-vic-3182-12135454,Apartment,https://rimh2.domainstatic.com.au/7w8zYP-7x6LRYwyYnB6GQniiFyY=/660x440/filters:format(jpeg):quality(80)/12135454_1_pi_180423_121035-w800-h600,https://rimh2.domainstatic.com.au/xAmJYJyKCCoOKjfzyU9hxXMB_y4=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3356/contact_1489448.jpeg?mod=180517-091613,Monica Beilby,Biggin Scott St Kilda / Elwood,560,"E301/5 Greeves Street,ST KILDA,VIC,3182",2,2
https://www.domain.com.au/4-8-irving-avenue-prahran-vic-3181-12138557,Apartment,https://rimh2.domainstatic.com.au/W688ptw03WhGkQrzQCNrSD33PFk=/660x440/filters:format(jpeg):quality(80)/12138557_1_pi_180423_111807-w1600-h1067,null,Rachel Van Kuyl,Biggin \u0026 Scott Prahran,550,"4/8 Irving Avenue,PRAHRAN,VIC,3181",2,1
https://www.domain.com.au/37-smith-street-richmond-vic-3121-12139169,House,https://rimh2.domainstatic.com.au/rBSAOT0LZXxAXoIiY6pR-a5LZ1c=/660x440/filters:format(jpeg):quality(80)/12139169_3_pi_180424_011952-w1920-h1280,null,Mika Chum,Biggin \u0026 Scott Richmond,530,"37 Smith Street,RICHMOND,VIC,3121",2,1
https://www.domain.com.au/201-297-clarendon-street-south-melbourne-vic-3205-12141554,Apartment,https://rimh2.domainstatic.com.au/i3L8BrzqdIvYXmJCHwcFzHimqyU=/660x440/filters:format(jpeg):quality(80)/12141554_1_pi_180424_081629-w2448-h3264,https://rimh2.domainstatic.com.au/UiDYultd_lMPj2itHUtp28VOnrk=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3714/contact_1364821.jpeg?mod=180516-132840,Steven Guan,RT Edgar Boroondara,5600,"201/297 Clarendon Street,SOUTH MELBOURNE,VIC,3205",2,2
https://www.domain.com.au/116-lennox-street-richmond-vic-3121-12142921,House,https://rimh2.domainstatic.com.au/aT9FmLkNtBLxDRVszIWosAb46vw=/660x440/filters:format(jpeg):quality(80)/12142921_1_pi_180426_013034-w800-h600,null,Jayde Ford,Biggin \u0026 Scott Richmond,590,"116 Lennox Street,RICHMOND,VIC,3121",2,1
https://www.domain.com.au/60-bayview-street-prahran-vic-3181-12158500,House,https://rimh2.domainstatic.com.au/CMQ-Kq40Sgc5X84-3LK0u0dPMZM=/660x440/filters:format(jpeg):quality(80)/12158500_1_1_180502_074542-w1024-h683,https://rimh2.domainstatic.com.au/wtTUDot6SCLeGJvlubmcQNNhsJ8=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3352/contact_1196586.jpeg?mod=180514-113742,Petrula Talliopoulos,Biggin \u0026 Scott Elsternwick,600,"60 Bayview Street,PRAHRAN,VIC,3181",2,1
https://www.domain.com.au/6-hardy-street-south-yarra-vic-3141-12159070,House,https://rimh2.domainstatic.com.au/M0HG7H_WAFk_62c_ymXobZJgHTw=/660x440/filters:format(jpeg):quality(80)/12159070_2_1_180502_112403-w440-h330,null,Rachel Van Kuyl,Biggin \u0026 Scott Prahran,580,"6 Hardy Street,SOUTH YARRA,VIC,3141",2,1
https://www.domain.com.au/1-2-tennyson-street-st-kilda-vic-3182-12159665,Apartment,https://rimh2.domainstatic.com.au/ZKCmNk_cIcCBsAYcgjH5VbmY31Q=/660x440/filters:format(jpeg):quality(80)/12159665_1_1_180503_012537-w4134-h2756,https://rimh2.domainstatic.com.au/TIbyX4xAmhtwcOX77xgb0FeXkbo=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3352/contact_894227.JPG?mod=180517-152745,Carly Derbyshire,Biggin \u0026 Scott Elsternwick,595,"1/2 Tennyson Street,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/1524-8-daly-street-south-yarra-vic-3141-12159811,Apartment,https://rimh2.domainstatic.com.au/dxPJ8_xk-c-YCnxiVE1SR7o8JMc=/660x440/filters:format(jpeg):quality(80)/12159811_1_1_180503_015524-w1631-h1080,null,Leonard Zhang, Jellis Craig \u0026 Company Pty Ltd,5800,"1524/8 Daly Street,SOUTH YARRA,VIC,3141",2,1
https://www.domain.com.au/142-73-river-street-richmond-vic-3121-12162154,Apartment,https://rimh2.domainstatic.com.au/rC-gJ-SjBUNAuu1U4yCOCmCgKM4=/660x440/filters:format(jpeg):quality(80)/12162154_1_1_180504_031230-w800-h600,https://rimh2.domainstatic.com.au/KeXLHVa-wDc41YdcuQxNwZtOJfQ=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3355/contact_1448860.jpeg?mod=180516-095148,Karina Beaumont,Biggin \u0026 Scott Richmond,540,"142/73 River Street,RICHMOND,VIC,3121",2,2
https://www.domain.com.au/49-cobden-street-south-melbourne-vic-3205-12162267,House,https://rimh2.domainstatic.com.au/kfWawyC3t4kwBJSA0QUDmkfb6jw=/660x440/filters:format(jpeg):quality(80)/12162267_1_1_180503_113131-w800-h600,https://rimh2.domainstatic.com.au/ZHq6-UqoURGlpFtsp9xd82rp8Os=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3702/contact_1460567.jpeg?mod=180517-123911,Stefan Joannides,hockingstuart Albert Park ,595,"49 Cobden Street,SOUTH MELBOURNE,VIC,3205",2,1
https://www.domain.com.au/4-250-beaconsfield-parade-middle-park-vic-3206-12163503,Apartment,https://rimh2.domainstatic.com.au/VV8XrbGJkreanZ8n8fpNdWuGxPE=/660x440/filters:format(jpeg):quality(80)/12163503_1_1_180504_040515-w1001-h1500,https://rimh2.domainstatic.com.au/ZHq6-UqoURGlpFtsp9xd82rp8Os=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3702/contact_1460567.jpeg?mod=180517-123911,Stefan Joannides,hockingstuart Albert Park ,625,"4/250 Beaconsfield Parade,MIDDLE PARK,VIC,3206",2,1
https://www.domain.com.au/5-210-high-street-windsor-vic-3181-12163861,Apartment,https://rimh2.domainstatic.com.au/L9kI1od4Lv26gzItsrx3isw2gSA=/660x440/filters:format(jpeg):quality(80)/12163861_1_1_180509_062356-w1920-h1391,https://rimh2.domainstatic.com.au/N-utjs05u8E6-vCqhb_ClKrbF_E=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/16456/contact_1149108.jpeg?mod=180516-182059,Marcel Dybner,Besser \u0026 Co. Estate Agents,600,"5/210 High Street,WINDSOR,VIC,3181",2,2
https://www.domain.com.au/2707-57-61-city-road-southbank-vic-3006-12169034,Apartment,https://rimh2.domainstatic.com.au/O5pBdVDUtpUih41wuODWCGB9DMs=/660x440/filters:format(jpeg):quality(80)/12169034_1_1_180516_021215-w800-h533,null,Sera Hicks,Dixon Kestles,5800,"2707/57-61 City Road,SOUTHBANK,VIC,3006",2,2
https://www.domain.com.au/16c-mollison-street-abbotsford-vic-3067-12170345,Apartment,https://rimh2.domainstatic.com.au/9pyHN4FdWhCTyO5LuHI3nte95R4=/660x440/filters:format(jpeg):quality(80)/12170345_1_1_180508_062233-w800-h600,https://rimh2.domainstatic.com.au/EuLG1u59cF4f7xK3tGub-MtOrm0=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3355/contact_1172562.JPG?mod=180517-115328,Brianna Movis,Biggin \u0026 Scott Richmond,600,"16c Mollison Street,ABBOTSFORD,VIC,3067",2,2
https://www.domain.com.au/14-york-street-prahran-vic-3181-12170666,House,https://rimh2.domainstatic.com.au/bRLj7Fa_n31qE4zIMjPGS4lWdKQ=/660x440/filters:format(jpeg):quality(80)/12170666_1_1_180508_071712-w900-h600,null,Rachel Van Kuyl,Biggin \u0026 Scott Prahran,550,"14 York Street,PRAHRAN,VIC,3181",2,1
https://www.domain.com.au/2110-283-city-road-southbank-vic-3006-12176178,Apartment,https://rimh2.domainstatic.com.au/WCyWKdyDEPxU1nkEvMe9QyGIN18=/660x440/filters:format(jpeg):quality(80)/12176178_1_pi_180510_052433-w3648-h2736,null,Renji Walker,Bluestars Real Estate,550,"2110/283 City Road,SOUTHBANK,VIC,3006",2,1
https://www.domain.com.au/7-318-beaconsfield-parade-st-kilda-west-vic-3182-12176406,Apartment,https://rimh2.domainstatic.com.au/upxg9Rx7cfnSXRLLXd4ANpYR9I8=/660x440/filters:format(jpeg):quality(80)/12176406_1_1_180510_054830-w1500-h1001,https://rimh2.domainstatic.com.au/ZHq6-UqoURGlpFtsp9xd82rp8Os=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3702/contact_1460567.jpeg?mod=180517-123911,Stefan Joannides,hockingstuart Albert Park ,620,"7/318 Beaconsfield Parade,ST KILDA WEST,VIC,3182",2,1
https://www.domain.com.au/3-2-inverleith-court-st-kilda-vic-3182-9458652,Apartment,https://rimh2.domainstatic.com.au/5IBu6qspBpLxMidklM9cQ_S57NU=/660x440/filters:format(jpeg):quality(80)/9458652_1_1_180517_021226-w1500-h999,https://rimh2.domainstatic.com.au/vHDODJ6tha3Vp0E3VmJW4NjRUS4=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3960/contact_1446560.jpeg?mod=180517-123229,Whiting \u0026 Co Rental Department,Whiting \u0026 Co,460,"3/2 Inverleith Court,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/111-13-wellington-street-st-kilda-vic-3182-12131059,Apartment,https://rimh2.domainstatic.com.au/TtQRdmq9x3U80zRntZX2UYWEbWU=/660x440/filters:format(jpeg):quality(80)/12131059_1_1_180515_062005-w720-h480,null,Michelle Nesbitt,Beller Residential,480,"111/13 Wellington Street,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/southbank-vic-3006-12132763,Apartment,https://rimh2.domainstatic.com.au/oSVkiDgs4p9MZLdczgwreer8fHY=/660x440/filters:format(jpeg):quality(80)/12132763_1_1_180509_032922-w1500-h992,null,Leo Liu,Aussie Home Real Estate,460,",SOUTHBANK,VIC,3006",1,1
https://www.domain.com.au/102-320-st-kilda-road-southbank-vic-3006-12133242,Apartment,https://rimh2.domainstatic.com.au/e3Bwc8SIDfoKlPtlmMBF6gs2izk=/660x440/filters:format(jpeg):quality(80)/11641939_1_propertyphoto_170911_023947-w2448-h2448,https://rimh2.domainstatic.com.au/E5Pto45QrFEPUApfCe0pmUOQ71c=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/17566/contact_1387470.jpeg?mod=171124-132035,Carlo Russo,Greg Hocking Holdsworth,500,"102/320 St Kilda Road,SOUTHBANK,VIC,3006",1,1
https://www.domain.com.au/12-chapel-mews-south-yarra-vic-3141-12138626,Townhouse,https://rimh2.domainstatic.com.au/ZPeV2Lh5BwdFr6uFRpvirC5t1MI=/660x440/filters:format(jpeg):quality(80)/12138626_3_pi_180423_113041-w800-h600,null,Rachel Van Kuyl,Biggin \u0026 Scott Prahran,480,"12 Chapel Mews,SOUTH YARRA,VIC,3141",1,1
https://www.domain.com.au/7-12-trawalla-avenue-toorak-vic-3142-12141330,Apartment,https://rimh2.domainstatic.com.au/0PUbbmFnvcARdhTxM2bfWTGVTXA=/660x440/filters:format(jpeg):quality(80)/12141330_1_pi_180424_072855-w800-h600,https://rimh2.domainstatic.com.au/XA10kkKxHBERWJyyQyxH3j6ZwKo=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/7920/contact_1431572.jpeg?mod=180517-121821,Joshua Ling,Williams Batters,490,"7/12 Trawalla Avenue,TOORAK,VIC,3142",1,1
https://www.domain.com.au/2-59-avoca-street-south-yarra-vic-3141-12141561,Apartment,https://rimh2.domainstatic.com.au/FMQNQ2F0YKg8biiwQowlGqBXM5M=/660x440/filters:format(jpeg):quality(80)/12141561_1_pi_180424_081831-w800-h533,https://rimh2.domainstatic.com.au/XA10kkKxHBERWJyyQyxH3j6ZwKo=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/7920/contact_1431572.jpeg?mod=180517-121821,Joshua Ling,Williams Batters,510,"2/59 Avoca Street,SOUTH YARRA,VIC,3141",2,1
https://www.domain.com.au/6-12-cromwell-road-south-yarra-vic-3141-12157722,Apartment,https://rimh2.domainstatic.com.au/ziU01BvSPFhkSYdFixFZBcrH0X0=/660x440/filters:format(jpeg):quality(80)/12157722_1_1_180502_053537-w800-h600,https://rimh2.domainstatic.com.au/EuLG1u59cF4f7xK3tGub-MtOrm0=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3355/contact_1172562.JPG?mod=180517-115328,Brianna Movis,Biggin \u0026 Scott Richmond,520,"6/12 Cromwell Road,SOUTH YARRA,VIC,3141",2,1
https://www.domain.com.au/21-21-park-street-south-melbourne-vic-3205-12158016,Apartment,https://rimh2.domainstatic.com.au/VakClGtFjpvEVqwkM7WujSreMDU=/660x440/filters:format(jpeg):quality(80)/12158016_6_1_180502_061707-w2000-h1333,null,Rachel Van Kuyl,Biggin \u0026 Scott Prahran,475,"21/21 Park Street,SOUTH MELBOURNE,VIC,3205",2,1
https://www.domain.com.au/9-25-adams-street-south-yarra-vic-3141-12159076,Apartment,https://rimh2.domainstatic.com.au/KGRNfXVz2XDwWYWmNqhdqoKCmyk=/660x440/filters:format(jpeg):quality(80)/12159076_1_1_180502_112526-w440-h330,null,Rachel Van Kuyl,Biggin \u0026 Scott Prahran,470,"9/25 Adams Street,SOUTH YARRA,VIC,3141",1,1
https://www.domain.com.au/201-7-king-street-prahran-vic-3181-12159327,Apartment,https://rimh2.domainstatic.com.au/WyMVvCv3LaEutTfErxBz5Ymggdg=/660x440/filters:format(jpeg):quality(80)/12159327_1_1_180503_122055-w800-h600,https://rimh2.domainstatic.com.au/bjIoAKvQHzdWTBI2YHGKXSk3yrA=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/26246/contact_1263790.png?mod=180517-143952,Martine Bannister,Think Property \u0026 Co,5000,"201/7 King Street,PRAHRAN,VIC,3181",2,1
https://www.domain.com.au/107-1-turner-street-abbotsford-vic-3067-12159804,Apartment,https://rimh2.domainstatic.com.au/qgnSn_0PolF_9YujPHRAYCaLiM4=/660x440/filters:format(jpeg):quality(80)/12159804_1_1_180503_015422-w1920-h1277,https://rimh2.domainstatic.com.au/IeS4K5u2qq3diP8nvwRIGIie2WE=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3355/contact_1361668.jpeg?mod=180517-113440,Brittany Draper,Biggin \u0026 Scott Richmond,480,"107/1 Turner Street,ABBOTSFORD,VIC,3067",2,1
https://www.domain.com.au/7-147-149-domain-road-south-yarra-vic-3141-12161612,Apartment,https://rimh2.domainstatic.com.au/hWRmnpiWOx-fP5RMQqpI52RlJIw=/660x440/filters:format(jpeg):quality(80)/12161612_1_1_180503_070613-w1800-h1200,https://rimh2.domainstatic.com.au/_YyjfbXlnXkw7O45F8XNSdZcNLk=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/88/contact_1497333.jpeg?mod=180517-084621,Paul Tunney,Kay \u0026 Burton South Yarra,470,"7/147-149 Domain Road,SOUTH YARRA,VIC,3141",2,1
https://www.domain.com.au/1006-166-wellington-parade-east-melbourne-vic-3002-12163554,Apartment,https://rimh2.domainstatic.com.au/htH-BmA5eUmjQzqQcX8una8kQH8=/660x440/filters:format(jpeg):quality(80)/12163554_1_1_180504_041122-w582-h436,null,Gen Bignell,Dingle Partners,470,"1006/166 Wellington Parade,EAST MELBOURNE,VIC,3002",1,1
https://www.domain.com.au/319-253-bridge-road-richmond-vic-3121-12165618,Apartment,https://rimh2.domainstatic.com.au/uoFcUD08TUThL8KaSAUHUWO0MUI=/660x440/filters:format(jpeg):quality(80)/12165618_1_1_180508_074421-w1200-h800,https://rimh2.domainstatic.com.au/OmZwvBgjyf6riXfkE6bhTFKPOMI=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/29116/contact_1448793.jpeg?mod=180515-111421,Lachie Maynes,WHITEFOX Real Estate,475,"319/253 Bridge Road,RICHMOND,VIC,3121",1,1
https://www.domain.com.au/413-173-177-barkly-street-st-kilda-vic-3182-12167033,Apartment,https://rimh2.domainstatic.com.au/2FwSB_Z9d9_1YHo5T9i0SQlUGYg=/660x440/filters:format(jpeg):quality(80)/12167033_1_1_180507_052733-w1024-h683,null,Kristina Fraser-Smith,Dingle Partners,500,"413/173-177 Barkly Street,ST KILDA,VIC,3182",1,1
https://www.domain.com.au/206-33-judd-street-richmond-vic-3121-12170369,Apartment,https://rimh2.domainstatic.com.au/FfwIJBqVMGiEtU92JIkTfMkaWMM=/660x440/filters:format(jpeg):quality(80)/12170369_1_1_180516_033024-w800-h533,null,Tannaya Jessop,The Hopkins Group,460,"206/33 Judd Street,RICHMOND,VIC,3121",1,1
https://www.domain.com.au/5-70-patterson-street-middle-park-vic-3206-12171148,Apartment,https://rimh2.domainstatic.com.au/LpbKIrnTkCmjNwJkjcESLenwvsI=/660x440/filters:format(jpeg):quality(80)/12171148_1_1_180508_101347-w800-h600,null,Amanda Costantino,Elite Property Rentals,475,"5/70 Patterson Street,MIDDLE PARK,VIC,3206",2,1
https://www.domain.com.au/104-8-bangs-street-prahran-vic-3181-12172626,Apartment,https://rimh2.domainstatic.com.au/orljYusttu7QnHQQJTUgABEZTHc=/660x440/filters:format(jpeg):quality(80)/12172626_1_1_180511_022926-w1413-h941,https://rimh2.domainstatic.com.au/WkwHUr2HUYR1g9_PTs5IfUVV_wE=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/26246/contact_1254115.png?mod=180517-143952,Randal Sharp,Think Property \u0026 Co,470,"104/8 Bangs Street,PRAHRAN,VIC,3181",1,1
https://www.domain.com.au/5-75-spenser-street-st-kilda-vic-3182-12172940,Apartment,https://rimh2.domainstatic.com.au/dAryOygPo08onQQ7YBC2qPKtSus=/660x440/filters:format(jpeg):quality(80)/12172940_1_1_180509_045138-w4134-h2756,https://rimh2.domainstatic.com.au/jxVvtu8mib3CUVuOjnhvd4uwh_E=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/17035/contact_905667.JPG?mod=180517-110850,Damien Brumby,Pride Real Estate,520,"5/75 Spenser Street,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/4-32-grey-street-st-kilda-vic-3182-11733299,Apartment,https://rimh2.domainstatic.com.au/hEfjF4VA0_4jIOKFlM5g4Sev7ro=/660x440/filters:format(jpeg):quality(80)/11733299_1_1_180517_023216-w1500-h1000,https://rimh2.domainstatic.com.au/vHDODJ6tha3Vp0E3VmJW4NjRUS4=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3960/contact_1446560.jpeg?mod=180517-123229,Whiting \u0026 Co Rental Department,Whiting \u0026 Co,450,"4/32 Grey Street,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/207-5-greeves-street-st-kilda-vic-3182-12137809,Apartment,https://rimh2.domainstatic.com.au/YzX9mbyq7u9YqXFFq8nx65tHDQY=/660x440/filters:format(jpeg):quality(80)/12137809_1_pi_180423_072249-w1200-h900,https://rimh2.domainstatic.com.au/xAmJYJyKCCoOKjfzyU9hxXMB_y4=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3356/contact_1489448.jpeg?mod=180517-091613,Monica Beilby,Biggin Scott St Kilda / Elwood,450,"207/5 Greeves Street,ST KILDA,VIC,3182",1,1
https://www.domain.com.au/8-34-davis-avenue-south-yarra-vic-3141-12138553,Apartment,https://rimh2.domainstatic.com.au/_9svbRVnsOERbLW6YkBr9vWoS28=/660x440/filters:format(jpeg):quality(80)/12138553_1_pi_180423_111747-w900-h600,null,Rachel Van Kuyl,Biggin \u0026 Scott Prahran,420,"8/34 Davis Avenue,SOUTH YARRA,VIC,3141",2,1
https://www.domain.com.au/7-242-punt-road-prahran-vic-3181-12143206,Townhouse,https://rimh2.domainstatic.com.au/QWhbEqG4SqRIXGGO6SODCjWxKY4=/660x440/filters:format(jpeg):quality(80)/12143206_4_pi_180426_022305-w2000-h1333,null,Rachel Van Kuyl,Biggin \u0026 Scott Prahran,400,"7/242 Punt Road,PRAHRAN,VIC,3181",1,1
https://www.domain.com.au/5-23-albert-street-east-melbourne-vic-3002-12159977,Apartment,https://rimh2.domainstatic.com.au/XmMC1eXj2n9Mkvz-RbOQaKfw5vM=/660x440/filters:format(jpeg):quality(80)/12159977_4_1_180503_022301-w2000-h1333,https://rimh2.domainstatic.com.au/Y-WpvJqXQnJ33kcLWcUz2majkuU=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3355/contact_1319347.JPG?mod=180517-113532,Jessie Ross,Biggin \u0026 Scott Richmond,395,"5/23 Albert Street,EAST MELBOURNE,VIC,3002",1,1
https://www.domain.com.au/8-661-malvern-road-toorak-vic-3142-12160603,Apartment,https://rimh2.domainstatic.com.au/6SUoZRDXiJCjGppfYY-WShHiATo=/660x440/filters:format(jpeg):quality(80)/12160603_1_1_180503_042901-w2000-h1333,null,Rachel Van Kuyl,Biggin \u0026 Scott Prahran,440,"8/661 Malvern Road,TOORAK,VIC,3142",2,1
https://www.domain.com.au/312-31-grattan-street-prahran-vic-3181-12160610,Apartment,https://rimh2.domainstatic.com.au/XTtLCrv567iAOJth-gFwgzCq5zA=/660x440/filters:format(jpeg):quality(80)/12160610_1_1_180503_043026-w2000-h1333,null,Rachel Van Kuyl,Biggin \u0026 Scott Prahran,400,"312/31 Grattan Street,PRAHRAN,VIC,3181",1,1
https://www.domain.com.au/1-300-young-street-fitzroy-vic-3065-12161576,Apartment,https://rimh2.domainstatic.com.au/rL0HYqpijAhbowVYaizRPvd0NTE=/660x440/filters:format(jpeg):quality(80)/12161576_1_1_180503_075345-w1600-h1200,https://rimh2.domainstatic.com.au/4dSzJg3t-rNlkdTsvAn17U6LH2c=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/4394/contact_1506387.jpeg?mod=180517-145257,Alicia Cannizzaro,Jellis Craig Inner North Property Management,420,"1/300 Young  Street,FITZROY,VIC,3065",1,1
https://www.domain.com.au/106-10-13-porter-street-prahran-vic-3181-12162065,Apartment,https://rimh2.domainstatic.com.au/hY7DfKo-fbcUijfLVSbTs4kz11c=/660x440/filters:format(jpeg):quality(80)/12162065_1_1_180503_113011-w800-h533,null,McInnes Property Management,McInnes Property Management,430,"106/10-13 Porter Street,PRAHRAN,VIC,3181",1,1
https://www.domain.com.au/109-363-beaconsfield-parade-st-kilda-west-vic-3182-12164193,Apartment,https://rimh2.domainstatic.com.au/WdNM35ahZFvX-EDM9ObMUIeW4ik=/660x440/filters:format(jpeg):quality(80)/12164193_1_1_180504_060515-w900-h600,https://rimh2.domainstatic.com.au/OUif4zBA29lae61WUGq5nJIBZIs=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3356/contact_1272084.JPG?mod=180517-145106,James Burton,Biggin Scott St Kilda / Elwood,410,"109/363 Beaconsfield Parade,ST KILDA WEST,VIC,3182",1,1
https://www.domain.com.au/10-60-carlisle-street-st-kilda-vic-3182-12166524,Apartment,https://rimh2.domainstatic.com.au/Ox-i4ZA5hVQkrAf62BuNk2n9Tyo=/660x440/filters:format(jpeg):quality(80)/12166524_1_1_180507_034521-w800-h600,https://rimh2.domainstatic.com.au/04YqnNd4oqIL4NDxYuRQgqzoyKI=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3356/contact_1517196.jpeg?mod=180517-092022,Hannah McKinnon,Biggin Scott St Kilda / Elwood,450,"10/60 Carlisle Street,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/613-31-grattan-street-prahran-vic-3181-12166880,Apartment,https://rimh2.domainstatic.com.au/YWs7VtOP4oWAaagqmtUAX3I6_30=/660x440/filters:format(jpeg):quality(80)/12166880_3_1_180507_050000-w900-h600,null,Rachel Van Kuyl,Biggin \u0026 Scott Prahran,400,"613/31 Grattan Street,PRAHRAN,VIC,3181",1,1
https://www.domain.com.au/4-372-church-street-richmond-vic-3121-12167650,Apartment,https://rimh2.domainstatic.com.au/YcTisPoaWW2233ZJt6lOvyw15A4=/660x440/filters:format(jpeg):quality(80)/12167650_1_1_180515_032342-w784-h600,null,Glika Karanikas,MPC Moss Property Consultants,395,"4/372 Church Street,RICHMOND,VIC,3121",1,1
https://www.domain.com.au/3-03-28-mount-street-prahran-vic-3181-12168098,Apartment,https://rimh2.domainstatic.com.au/UCJnJKBF0VacsGwJkAthV9HndlE=/660x440/filters:format(jpeg):quality(80)/11375683_2_0_170512_053024-w310-h310,null,Amanda Costantino,Elite Property Rentals,405,"3.03/28 Mount Street,PRAHRAN,VIC,3181",1,1
https://www.domain.com.au/406-100-kavanagh-street-southbank-vic-3006-12168424,Apartment,https://rimh2.domainstatic.com.au/ICx_AD_oymSE9Jh6LflgW-QB82Y=/660x440/filters:format(jpeg):quality(80)/12168424_1_1_180508_121001-w3543-h2358,https://rimh2.domainstatic.com.au/t8dXmMIschbaFo4Fzn1jq4g1Eo8=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/16216/contact_1372873.jpeg?mod=171106-111647,Mikaele  Horsnell,Harcourts Melbourne City,425,"406/100 Kavanagh Street,SOUTHBANK,VIC,3006",1,1
https://www.domain.com.au/3-490-toorak-road-toorak-vic-3142-12169231,Apartment,https://rimh2.domainstatic.com.au/rSGDKZTVAVd_-QbyLQuTRrV1AC4=/660x440/filters:format(jpeg):quality(80)/12169231_1_1_180508_025903-w1024-h768,null,Alex Noutsos, Jellis Craig \u0026 Company Pty Ltd,400,"3/490 Toorak Road,TOORAK,VIC,3142",1,1
https://www.domain.com.au/205-27-31-herbert-street-st-kilda-vic-3182-12171103,Apartment,https://rimh2.domainstatic.com.au/8Xx1soL-guzlqPmDH-09T6uJUyw=/660x440/filters:format(jpeg):quality(80)/12171103_1_1_180508_025451-w1600-h1200,https://rimh2.domainstatic.com.au/kZv3R8nbj3wAe9x0QA0TAo3IGB8=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/16646/contact_1243712.jpeg?mod=180517-144044,Joanne Pearson,McGrath St Kilda,420,"205/27-31 Herbert Street,ST KILDA,VIC,3182",1,1
